campaign_id,campaign_name,channel,region,impressions,clicks,conversions,cost,revenue,start_date,end_date
278,Winter Blast,LinkedIn,North America,129438,1798,314,434.76,7308.63,2025-03-08,2025-03-11
279,Spring Promo,Google Ads,Asia,142671,929,225,3946.53,8942.18,2024-06-10,2024-06-13
280,Winter Blast,Facebook,South America,372673,210,108,2095.62,10192.82,2024-07-30,2024-08-03
281,Spring Promo,Facebook,Asia,29183,337,185,3936.35,10636.96,2025-03-01,2025-03-05
282,Autumn Deals,LinkedIn,Africa,443128,2580,78,1349.7,7747.28,2024-12-23,2025-01-06
283,Spring Promo,Twitter,North America,273791,373,228,2187.62,9396.91,2025-02-05,2025-02-09
284,Spring Promo,Facebook,Europe,80730,2901,230,4962.11,12730.62,2025-03-27,2025-04-07
285,Summer Sale,Facebook,Asia,436793,1557,332,2886.54,11444.91,2024-10-23,2024-11-04
286,Mega Campaign,LinkedIn,Asia,117662,3511,37,936.61,7412.96,2024-08-29,2024-09-12
287,Winter Blast,Google Ads,Africa,470383,4160,355,1687.06,5979.79,2024-09-24,2024-10-01
288,Spring Promo,Instagram,North America,491602,367,306,909.85,5804.34,2025-04-24,2025-04-27
289,Summer Sale,Instagram,North America,132830,1278,180,4254.17,11097.49,2024-10-18,2024-10-21
290,Mega Campaign,Google Ads,Australia,492092,3199,285,954.62,2448.34,2025-01-04,2025-01-09
291,Winter Blast,Instagram,Europe,36504,1096,404,2352.65,9459.02,2025-01-13,2025-01-23
292,Mega Campaign,LinkedIn,Europe,235642,3193,78,1384.52,8939.97,2024-12-16,2024-12-25
293,Autumn Deals,Twitter,Asia,249261,2163,369,2496.18,9834.98,2024-09-16,2024-09-28
294,Mega Campaign,Facebook,Australia,50062,2613,376,3266.33,11572.85,2025-05-04,2025-05-16
295,Autumn Deals,LinkedIn,South America,454383,4407,301,1132.1,5984.43,2024-05-16,2024-05-23
296,Summer Sale,Instagram,South America,37097,1449,309,3389.91,11806.38,2024-08-14,2024-08-20
297,Mega Campaign,Facebook,Africa,211308,918,17,4799.39,13529.01,2025-04-28,2025-05-07
298,Mega Campaign,Twitter,Africa,415513,66,29,2775.64,6408.67,2024-07-19,2024-08-02
299,Autumn Deals,Google Ads,North America,329399,2162,302,2079.05,6756.1,2024-10-23,2024-11-02
300,Spring Promo,Google Ads,North America,125254,3846,315,2597.26,6719.53,2025-03-01,2025-03-12
301,Summer Sale,Twitter,North America,389451,4421,368,3889.27,6051.16,2025-02-27,2025-03-12
302,Mega Campaign,Facebook,Europe,122713,1301,295,1106.68,7222.23,2024-07-16,2024-07-30
303,Autumn Deals,LinkedIn,Australia,227256,3597,412,1487.43,11013.62,2024-06-24,2024-07-02
304,Summer Sale,Instagram,Europe,124484,3474,432,2450.56,2814.87,2024-12-28,2025-01-12
305,Spring Promo,LinkedIn,Europe,467674,4991,461,4475.0,9929.61,2024-07-02,2024-07-10
306,Autumn Deals,Facebook,South America,306084,3983,416,2687.99,9962.28,2024-05-10,2024-05-17
307,Spring Promo,Twitter,South America,303012,2150,55,4329.84,14072.23,2025-03-19,2025-04-02
308,Spring Promo,Facebook,Australia,291695,3737,400,3247.81,12584.61,2025-04-12,2025-04-22
309,Winter Blast,Facebook,South America,217453,1714,191,3189.71,6594.38,2024-09-14,2024-09-18
310,Spring Promo,LinkedIn,North America,342094,274,93,4378.08,6112.83,2024-08-27,2024-09-10
311,Mega Campaign,Google Ads,Africa,113098,289,270,248.46,9516.0,2024-08-21,2024-09-04
312,Autumn Deals,LinkedIn,Europe,318380,1482,294,3554.68,8049.96,2024-12-01,2024-12-12
313,Winter Blast,Google Ads,South America,209790,4368,294,3639.5,7056.7,2025-03-19,2025-03-29
314,Winter Blast,LinkedIn,Asia,300917,2495,118,1529.37,8008.64,2024-10-12,2024-10-20
315,Autumn Deals,Twitter,Australia,193812,4745,273,4529.17,8746.75,2024-08-11,2024-08-20
316,Autumn Deals,Instagram,Europe,227932,1957,65,1000.39,5883.02,2024-06-06,2024-06-14
317,Summer Sale,LinkedIn,Europe,104162,2164,282,3352.31,5877.19,2024-07-08,2024-07-17
318,Spring Promo,LinkedIn,Europe,30658,4989,225,4160.61,4985.94,2025-02-19,2025-02-27
319,Mega Campaign,Google Ads,Asia,436377,1158,474,4835.63,10540.42,2024-10-23,2024-11-01
320,Spring Promo,LinkedIn,South America,46559,4425,473,3149.86,9396.45,2024-05-21,2024-06-05
321,Autumn Deals,Twitter,North America,154749,1076,261,2829.78,4866.9,2025-02-22,2025-03-07
322,Summer Sale,Twitter,South America,455566,2691,337,4847.77,14327.21,2024-06-01,2024-06-05
323,Summer Sale,Google Ads,South America,92510,4012,378,1772.48,10537.75,2025-02-12,2025-02-18
324,Mega Campaign,Google Ads,Europe,473309,2509,309,4804.0,5768.28,2025-01-30,2025-02-12
325,Summer Sale,Google Ads,South America,399470,4253,458,750.69,1710.58,2024-12-15,2024-12-23
326,Autumn Deals,Google Ads,Asia,167626,976,89,1638.88,8781.63,2024-05-27,2024-06-06
327,Mega Campaign,Facebook,Europe,365814,3765,36,2193.29,6327.65,2025-01-27,2025-02-01
328,Summer Sale,Twitter,South America,265304,4999,479,1366.48,4428.52,2024-07-28,2024-08-11
329,Autumn Deals,Google Ads,South America,164389,2099,103,4342.26,7223.48,2024-09-21,2024-09-30
330,Mega Campaign,LinkedIn,Asia,256412,4821,259,3893.41,7264.88,2024-12-13,2024-12-17
331,Winter Blast,Google Ads,Africa,196056,4032,86,2206.89,9108.92,2024-10-27,2024-11-03
332,Summer Sale,Instagram,Australia,47807,3363,495,3480.16,5249.56,2024-07-01,2024-07-09
333,Autumn Deals,Twitter,South America,413676,971,124,372.32,7493.09,2025-04-29,2025-05-10
334,Winter Blast,Facebook,Australia,356018,3569,310,3464.84,8020.8,2025-02-09,2025-02-12
335,Mega Campaign,Google Ads,Europe,443324,3891,439,4197.58,7320.19,2025-03-09,2025-03-24
336,Winter Blast,Google Ads,Europe,216333,522,315,2358.35,8500.09,2024-08-14,2024-08-23
337,Spring Promo,Facebook,Australia,186280,4277,31,884.25,5136.51,2024-07-19,2024-07-30
338,Autumn Deals,Facebook,Australia,263478,706,300,2763.57,3622.95,2024-05-07,2024-05-10
339,Mega Campaign,Instagram,South America,236287,3208,230,1286.06,5706.68,2025-02-11,2025-02-24
340,Winter Blast,Google Ads,Europe,7771,4698,102,2292.07,4715.86,2024-09-26,2024-09-29
341,Autumn Deals,LinkedIn,North America,242908,2143,392,4937.22,9622.79,2024-05-10,2024-05-16
342,Autumn Deals,LinkedIn,Africa,309941,1028,240,1242.61,8381.53,2024-06-30,2024-07-05
343,Summer Sale,Twitter,North America,102122,3768,416,3760.79,6853.92,2024-07-11,2024-07-14
344,Summer Sale,Instagram,South America,158344,3836,360,839.88,5987.27,2024-10-30,2024-11-02
345,Summer Sale,Google Ads,North America,34599,2658,237,162.04,7638.62,2024-09-10,2024-09-16
346,Autumn Deals,LinkedIn,South America,353798,2914,235,1186.63,10800.52,2024-12-26,2024-12-29
347,Mega Campaign,Facebook,Asia,443881,1282,230,3112.4,8199.98,2024-12-23,2024-12-31
348,Autumn Deals,LinkedIn,Asia,374095,185,122,3060.1,11855.43,2025-02-15,2025-02-27
349,Spring Promo,Twitter,Australia,210213,961,395,3836.39,10127.92,2024-09-21,2024-10-03
350,Mega Campaign,LinkedIn,Asia,316200,3860,154,4893.37,11860.19,2024-11-02,2024-11-15
351,Autumn Deals,Twitter,South America,86600,109,55,2724.19,6969.21,2025-05-02,2025-05-09
352,Spring Promo,Instagram,Europe,443358,4817,272,3887.46,10665.08,2025-02-05,2025-02-18
353,Mega Campaign,Instagram,Europe,62763,1714,383,1921.07,6584.68,2024-12-24,2024-12-30
354,Autumn Deals,Google Ads,North America,127532,1698,147,2160.92,8348.6,2024-05-30,2024-06-05
355,Winter Blast,Google Ads,South America,46640,986,391,2088.56,10296.73,2024-10-06,2024-10-18
356,Mega Campaign,Google Ads,Europe,266837,1484,463,2591.12,5181.58,2024-07-02,2024-07-12
357,Mega Campaign,Twitter,North America,473949,3924,10,1359.71,10195.93,2025-04-06,2025-04-11
358,Spring Promo,Twitter,Asia,489407,4791,239,998.14,6280.39,2024-06-10,2024-06-14
359,Spring Promo,Google Ads,South America,448357,1262,357,1097.02,1787.04,2025-04-04,2025-04-08
360,Winter Blast,Twitter,Asia,92606,4106,157,4701.87,11518.09,2024-07-23,2024-07-26
361,Winter Blast,LinkedIn,Australia,168686,1684,325,4849.64,5895.69,2024-10-13,2024-10-25
362,Winter Blast,Facebook,Africa,188982,1840,95,1780.93,9835.98,2024-09-17,2024-09-23
363,Summer Sale,Google Ads,North America,343659,1166,184,3654.39,11560.71,2024-10-07,2024-10-21
364,Spring Promo,Twitter,Australia,251888,2882,415,3047.87,7235.91,2025-02-13,2025-02-26
365,Winter Blast,LinkedIn,North America,12685,2864,452,4221.47,9360.19,2025-03-17,2025-03-24
366,Summer Sale,Twitter,Europe,95981,1518,354,2770.45,4617.49,2024-07-02,2024-07-09
367,Autumn Deals,Instagram,Australia,314659,4296,465,1232.69,7164.77,2024-09-25,2024-10-02
368,Spring Promo,Google Ads,Europe,115344,3660,121,1186.8,8317.13,2025-02-03,2025-02-07
369,Winter Blast,Instagram,Australia,22288,1823,469,1771.21,10163.9,2024-12-14,2024-12-21
370,Autumn Deals,Google Ads,Africa,129470,4682,410,2393.78,10435.0,2024-12-23,2024-12-26
371,Spring Promo,Google Ads,Australia,247582,804,46,777.92,10718.43,2024-11-26,2024-11-29
372,Autumn Deals,Facebook,Asia,484019,3894,371,247.69,9694.26,2024-08-04,2024-08-15
373,Summer Sale,Facebook,South America,371402,3848,176,3429.36,13321.37,2025-01-16,2025-01-28
374,Mega Campaign,Facebook,North America,257529,3817,371,661.14,6933.12,2025-04-05,2025-04-17
375,Autumn Deals,Google Ads,Africa,399016,672,448,4372.72,7647.59,2024-11-21,2024-11-28
376,Summer Sale,LinkedIn,Europe,276571,4396,220,2069.88,5459.23,2025-02-08,2025-02-14
377,Summer Sale,LinkedIn,South America,125172,3338,483,3722.41,10610.2,2025-04-23,2025-05-07
378,Spring Promo,Facebook,Asia,381507,3561,51,4874.64,5700.69,2025-04-02,2025-04-06
379,Spring Promo,Google Ads,Australia,61236,458,166,1400.95,7732.35,2025-03-02,2025-03-12
380,Summer Sale,Google Ads,Australia,196574,4329,455,3205.24,5829.44,2024-05-07,2024-05-22
381,Summer Sale,LinkedIn,Australia,426800,2481,179,1028.98,4089.57,2024-11-04,2024-11-10
382,Winter Blast,Google Ads,Europe,492811,201,17,1013.37,4283.32,2024-07-05,2024-07-14
383,Winter Blast,Instagram,Australia,427254,4476,393,3330.1,10213.12,2024-09-13,2024-09-23
384,Summer Sale,LinkedIn,South America,307200,2814,376,4928.74,10037.99,2024-12-27,2025-01-09
385,Mega Campaign,Twitter,Asia,144164,1533,140,1505.49,9499.71,2024-06-12,2024-06-23
386,Spring Promo,Google Ads,Australia,205319,1132,32,3093.86,8978.08,2025-04-06,2025-04-09
387,Mega Campaign,Instagram,Asia,80932,2411,431,2889.7,9823.9,2024-10-01,2024-10-05
388,Winter Blast,Google Ads,Africa,343402,4478,33,999.41,10592.97,2024-06-09,2024-06-21
389,Winter Blast,Google Ads,Asia,357537,2138,124,4494.29,6044.14,2025-04-01,2025-04-13
390,Summer Sale,Twitter,South America,243128,2526,14,2631.3,7690.94,2025-02-16,2025-03-02
391,Mega Campaign,Google Ads,North America,46719,4011,8,4883.89,8688.29,2024-05-26,2024-06-09
392,Autumn Deals,Facebook,South America,97911,1229,309,4858.64,9481.1,2025-05-02,2025-05-06
393,Autumn Deals,Facebook,Australia,159230,3662,50,4975.11,8313.92,2024-10-29,2024-11-13
394,Winter Blast,Google Ads,Asia,245594,1505,327,365.64,8829.0,2024-09-10,2024-09-13
395,Mega Campaign,Twitter,Africa,147975,4264,299,2398.19,10577.97,2025-02-16,2025-02-25
396,Autumn Deals,Instagram,Asia,467202,930,267,1869.13,3736.96,2024-10-26,2024-11-03
397,Autumn Deals,Facebook,Europe,432549,557,184,1853.96,3056.46,2024-08-10,2024-08-14
398,Autumn Deals,Instagram,Australia,118875,1579,357,3049.5,5931.18,2025-03-01,2025-03-05
399,Winter Blast,LinkedIn,Africa,264052,4326,350,230.16,4005.26,2024-11-27,2024-11-30
400,Winter Blast,LinkedIn,Europe,310640,1042,303,1352.06,9187.27,2024-10-11,2024-10-18
401,Autumn Deals,Instagram,Asia,337599,2357,145,1798.41,4791.79,2024-10-29,2024-11-04
402,Autumn Deals,Instagram,North America,5890,1539,398,4687.12,13761.17,2024-11-05,2024-11-11
403,Spring Promo,Google Ads,Europe,327715,1962,412,3043.58,9554.17,2024-05-07,2024-05-18
404,Summer Sale,Instagram,South America,290919,1891,397,1837.32,2698.78,2025-02-06,2025-02-21
405,Spring Promo,Instagram,North America,23623,2866,171,4309.19,11922.53,2024-06-10,2024-06-14
406,Autumn Deals,Google Ads,Asia,244288,1160,139,4884.64,8459.41,2024-06-27,2024-07-05
407,Summer Sale,Facebook,Europe,266455,138,40,4583.86,6942.21,2024-07-04,2024-07-07
408,Autumn Deals,Instagram,Africa,97246,1995,74,383.44,10207.54,2024-05-15,2024-05-26
409,Summer Sale,Google Ads,Asia,252441,3231,402,4861.2,11546.0,2025-03-29,2025-04-02
410,Summer Sale,Google Ads,Asia,46853,1844,39,3518.46,9532.25,2024-06-27,2024-07-03
411,Mega Campaign,Twitter,North America,248093,4284,493,4812.63,6554.88,2024-08-11,2024-08-14
412,Winter Blast,Facebook,Africa,442572,4296,20,432.84,6692.33,2025-03-13,2025-03-18
413,Mega Campaign,LinkedIn,Europe,279675,3690,282,4850.09,8955.8,2024-10-19,2024-10-27
414,Winter Blast,LinkedIn,Europe,403581,3266,379,3960.23,6980.84,2025-01-31,2025-02-06
415,Mega Campaign,Twitter,South America,255320,264,129,1338.27,7584.86,2025-03-13,2025-03-28
416,Spring Promo,LinkedIn,Africa,87459,463,154,112.63,8754.96,2024-09-05,2024-09-19
417,Summer Sale,Facebook,Africa,130594,1775,286,4731.9,7335.8,2024-08-20,2024-08-30
418,Winter Blast,LinkedIn,Australia,108899,1158,97,1634.16,3405.33,2025-01-07,2025-01-18
419,Winter Blast,Facebook,Asia,482270,1733,449,2884.43,8630.16,2024-07-29,2024-08-11
420,Summer Sale,LinkedIn,South America,321697,916,8,445.76,5068.25,2024-06-06,2024-06-17
421,Summer Sale,Instagram,Asia,263421,1725,75,4510.79,12684.41,2025-01-30,2025-02-08
422,Winter Blast,Instagram,South America,63452,4012,394,734.63,3216.12,2024-05-27,2024-05-31
423,Spring Promo,Facebook,Europe,172852,2758,215,239.28,8194.43,2025-03-14,2025-03-29
424,Summer Sale,Twitter,Australia,141205,2024,323,1451.25,1789.12,2024-08-01,2024-08-05
425,Summer Sale,LinkedIn,Europe,13992,4832,170,3353.85,8701.0,2024-11-30,2024-12-03
426,Winter Blast,Google Ads,Asia,22825,4032,91,4664.39,5480.1,2025-04-23,2025-05-08
427,Spring Promo,Instagram,Asia,312918,2253,367,1564.27,4849.38,2024-11-04,2024-11-17
428,Mega Campaign,Instagram,Asia,139919,1104,472,1504.6,7994.55,2025-02-02,2025-02-06
429,Mega Campaign,Instagram,Europe,286507,203,24,3397.68,9566.59,2024-09-18,2024-09-26
430,Spring Promo,Twitter,South America,219100,1935,151,2727.16,9947.42,2025-03-28,2025-04-12
431,Spring Promo,Instagram,North America,478828,4373,460,3217.85,7232.03,2025-01-03,2025-01-10
432,Autumn Deals,Facebook,Australia,301388,3728,459,184.57,2481.33,2025-04-20,2025-04-30
433,Mega Campaign,Facebook,Africa,438569,3750,463,459.6,6574.05,2024-06-07,2024-06-18
434,Summer Sale,Twitter,North America,248176,789,204,4482.38,6284.93,2025-01-24,2025-02-07
435,Spring Promo,Twitter,Africa,121963,1742,30,736.81,4384.95,2025-03-05,2025-03-17
436,Summer Sale,Facebook,North America,212338,4285,269,4069.16,13322.56,2024-07-02,2024-07-11
437,Winter Blast,Facebook,South America,476181,4247,354,1323.52,4621.52,2024-10-01,2024-10-15
438,Spring Promo,Google Ads,Asia,433679,4519,283,805.91,7333.35,2024-08-26,2024-09-07
439,Winter Blast,Instagram,Australia,56045,4125,500,728.72,10545.81,2025-05-03,2025-05-07
440,Winter Blast,Facebook,South America,460194,1180,247,651.73,2394.15,2024-12-09,2024-12-17
441,Spring Promo,Twitter,Australia,389582,3928,463,3909.5,10711.53,2024-11-24,2024-12-02
442,Mega Campaign,Google Ads,South America,219005,1975,173,1816.21,8097.22,2024-10-27,2024-11-08
443,Summer Sale,Instagram,Australia,261489,794,392,4758.86,7424.05,2024-07-09,2024-07-22
444,Summer Sale,Instagram,Europe,214833,413,266,4537.18,4809.25,2025-01-16,2025-01-27
445,Mega Campaign,LinkedIn,South America,5731,2801,438,1348.39,10040.52,2025-04-15,2025-04-28
446,Mega Campaign,LinkedIn,North America,66917,3542,416,4824.18,11029.96,2025-01-24,2025-02-02
447,Summer Sale,Instagram,Africa,471169,3739,31,2873.79,6111.61,2024-10-21,2024-11-01
448,Mega Campaign,Facebook,Asia,100695,1351,422,3382.1,12563.41,2024-09-07,2024-09-16
449,Spring Promo,Facebook,Asia,282734,4871,79,4671.71,13525.03,2024-05-26,2024-06-01
450,Autumn Deals,Google Ads,North America,413659,1096,401,1921.75,11217.83,2024-08-05,2024-08-19
451,Autumn Deals,LinkedIn,Europe,285574,2805,60,2180.77,9194.62,2025-01-04,2025-01-15
452,Winter Blast,Facebook,Australia,242874,3304,497,2871.72,6132.61,2024-08-06,2024-08-21
453,Spring Promo,Facebook,Asia,52180,4645,474,3045.32,3605.02,2025-03-11,2025-03-18
454,Summer Sale,LinkedIn,Africa,426439,4765,235,2427.37,10866.4,2025-03-14,2025-03-22
455,Spring Promo,Instagram,South America,115283,1485,19,3484.13,12802.49,2024-07-14,2024-07-18
456,Autumn Deals,Twitter,South America,26283,4794,234,4902.18,7817.33,2024-10-05,2024-10-19
457,Spring Promo,Facebook,Europe,134074,2896,381,1731.81,6282.54,2025-02-12,2025-02-22
458,Winter Blast,LinkedIn,Europe,296915,1479,359,4215.24,11354.71,2024-07-06,2024-07-21
459,Summer Sale,Google Ads,North America,95140,4118,395,3436.0,6937.98,2025-02-16,2025-03-02
460,Mega Campaign,Twitter,Australia,194147,3264,300,2888.46,11845.55,2024-06-01,2024-06-14
461,Autumn Deals,LinkedIn,North America,60940,840,350,451.17,1545.91,2025-03-29,2025-04-03
462,Spring Promo,Facebook,Asia,125523,2708,121,2850.37,7355.69,2025-01-23,2025-01-31
463,Autumn Deals,Twitter,Europe,165158,3395,14,3277.92,9791.25,2024-12-05,2024-12-18
464,Mega Campaign,Instagram,North America,180129,4995,424,2048.98,10822.51,2025-03-30,2025-04-07
465,Mega Campaign,LinkedIn,Australia,335610,3454,496,1685.05,5102.04,2024-06-02,2024-06-07
466,Summer Sale,LinkedIn,North America,116207,4215,443,1547.58,6535.2,2025-02-06,2025-02-18
467,Spring Promo,Twitter,Australia,492879,2724,492,1592.36,8138.34,2024-06-27,2024-07-06
468,Autumn Deals,Facebook,North America,307496,4082,60,4683.33,14566.29,2024-11-08,2024-11-12
469,Winter Blast,Instagram,North America,446869,3100,147,229.39,8632.84,2025-04-06,2025-04-11
470,Spring Promo,Facebook,Asia,399994,4745,182,1740.99,5775.29,2025-03-05,2025-03-18
471,Summer Sale,Google Ads,South America,307338,3781,408,2840.62,3709.48,2024-08-26,2024-09-05
472,Mega Campaign,Twitter,South America,409528,4238,376,998.53,2139.81,2025-04-09,2025-04-23
473,Winter Blast,Google Ads,Asia,9060,828,430,500.59,2384.81,2024-05-27,2024-06-10
474,Autumn Deals,Facebook,Australia,53412,3075,125,456.35,1198.9,2024-05-18,2024-05-31
475,Spring Promo,Instagram,South America,281817,1525,446,3630.26,7207.13,2025-01-15,2025-01-20
476,Mega Campaign,Facebook,South America,278593,731,393,1453.18,4156.86,2024-09-21,2024-10-04
477,Winter Blast,LinkedIn,Asia,474032,3429,241,4234.02,13412.79,2024-11-13,2024-11-22
478,Summer Sale,Twitter,Africa,225000,993,402,4292.15,5693.31,2024-06-26,2024-07-08
479,Summer Sale,Google Ads,South America,329073,2225,458,230.65,1855.49,2024-07-28,2024-08-03
480,Spring Promo,Instagram,South America,148864,964,476,2436.27,2947.11,2024-07-28,2024-08-05
481,Mega Campaign,Twitter,South America,8366,944,180,1907.21,11706.19,2025-04-25,2025-04-30
482,Mega Campaign,Twitter,Australia,148635,1245,230,1195.61,3509.74,2024-08-02,2024-08-16
483,Winter Blast,LinkedIn,South America,190528,1434,44,1760.7,6260.39,2024-05-25,2024-06-05
484,Spring Promo,LinkedIn,South America,83246,2410,492,2758.6,9182.85,2024-11-10,2024-11-24
485,Mega Campaign,Instagram,Australia,100348,976,460,149.42,5054.62,2024-07-22,2024-07-31
486,Autumn Deals,Google Ads,South America,316272,2634,421,4577.25,13747.64,2024-08-09,2024-08-21
487,Summer Sale,Instagram,Africa,478106,3988,450,4628.22,11617.8,2025-02-21,2025-02-25
488,Summer Sale,Google Ads,Asia,104701,2166,416,1591.4,5073.13,2025-01-04,2025-01-09
489,Autumn Deals,Instagram,Africa,185880,3342,412,3602.43,7481.06,2024-12-31,2025-01-13
490,Spring Promo,Twitter,Australia,154911,1890,54,2165.33,5067.11,2024-06-19,2024-06-24
491,Summer Sale,LinkedIn,Asia,455200,4080,148,3770.23,9216.56,2024-06-06,2024-06-10
492,Winter Blast,Google Ads,Africa,305932,4215,334,2136.62,7468.64,2024-11-02,2024-11-12
493,Spring Promo,Google Ads,South America,414100,2904,454,3206.76,5930.03,2024-09-02,2024-09-10
494,Summer Sale,Google Ads,Africa,490639,3895,263,1577.83,3724.01,2024-11-30,2024-12-04
495,Summer Sale,Instagram,Australia,22036,3011,178,2684.56,5585.48,2025-01-11,2025-01-15
496,Mega Campaign,Twitter,Asia,293378,4360,401,401.17,8637.09,2024-10-06,2024-10-11
497,Autumn Deals,LinkedIn,Australia,360433,4953,401,2308.8,10547.85,2024-10-17,2024-10-30
498,Winter Blast,Facebook,Africa,454646,675,59,449.61,3203.17,2025-01-13,2025-01-19
499,Mega Campaign,LinkedIn,Asia,66314,655,254,1773.19,4246.87,2024-07-02,2024-07-15
